# ln(den) G1 G2 G3 G4 G5 G6
8.274276477451811829e-01 1.107632788927966683e+00 -1.219709251248311643e+00 2.303663999999999934e+00 -3.455279999999999685e+00 -4.393776000000000348e-01 -2.691372000000000320e+00
-4.846975691484808335e-01 5.353031128935395344e+00 -1.456717096059561678e+00 2.503343999999999347e+00 6.090119999999998868e-01 2.442311999999999816e+00 -5.672591999999998968e+00
4.880727062059202481e-01 -1.511034150808286736e+00 -1.573856730668578452e+00 3.201299999999999812e+00 5.117436000000000540e+00 4.328448000000000295e-01 5.072591999999999102e-01
-3.807818544150205931e+00 3.547431105850944011e+00 1.485879994173157637e-01 7.570836000000001675e+00 -4.477260000000000240e+00 -5.908452000000000481e+00 6.742368000000000805e+00
1.948249437771769621e+00 9.959342086637374969e-01 3.423871442803134157e-01 -2.769300000000000761e+00 2.974116000000000426e+00 3.246959999999999624e+00 1.833311999999999831e+00
2.857159192295390504e+00 3.662937619315007054e-01 9.943887552677838082e-01 9.682895999999997505e-01 2.198279999999999679e-01 -6.971615999999999369e-01 1.006408799999999992e+00
4.812664526816892163e-01 -8.991425029766926258e-01 1.945651536983941776e+00 1.780440000000000467e+00 3.612791999999999781e+00 -4.357560000000001210e+00 1.116352800000000034e+00
8.601951713163431545e-01 8.964846829936264916e-01 2.704400114219731033e-01 2.208347999999999534e+00 -1.016096400000000122e+00 -7.041923999999999850e+00 1.255151999999999823e+00
-1.769499642007984930e+00 -2.856521850209442714e+00 -1.677658962055514458e+00 1.114289999999999781e+00 1.661831999999999532e+00 1.490915999999999908e+00 8.014931999999999945e+00
2.272838341612832824e+00 -5.581943437125140850e-01 -9.575641273976587264e-01 -2.321184000000000580e+00 -3.024372000000000504e+00 7.279260000000000730e-01 1.203227999999999964e+00
2.244474573905320014e+00 1.862133088602885511e+00 -4.591437214947234891e-01 3.562511999999999901e+00 1.317779999999999951e+00 1.499160000000000048e+00 1.844916000000000000e+00
-9.881959293983672010e-02 -3.522859993122517075e+00 -1.270697907831353612e+00 1.180252800000000102e-01 -6.805151999999999868e-01 -6.247704000000000590e+00 -2.209836000000000134e+00
-1.232187798841456461e+00 -4.457768062019777655e-02 2.116576821964566868e+00 -4.736627999999998728e+00 3.243107999999999436e+00 -4.830635999999998376e+00 -3.793511999999999773e+00
1.941165288631369945e+00 -3.239834220021689415e+00 1.164118715018652717e+00 -2.017835999999999963e+00 1.539636000000000005e+00 2.052036000000000193e+00 -7.229928000000001020e-01
6.994189835695336921e-01 -3.209149531515201659e+00 8.211448815765060028e-01 -6.032628000000000767e+00 2.110572000000000337e+00 -2.346503999999999923e+00 5.214288000000000256e-01
4.866286620038768329e-01 3.407640068645397147e+00 2.170410202386306775e+00 -2.389536000000000104e+00 2.363735999999999837e+00 -2.509703999999999713e+00 -7.265028000000000041e-01
-4.388618751467800116e+00 2.942510886423779670e+00 -3.179773880396420616e+00 8.024099999999998900e+00 -4.526495999999999853e+00 1.308479999999999865e+00 -1.664087999999999568e+00
1.674506769294819453e+00 -1.960736242931705231e+00 1.649197509178799592e+00 -2.591387999999999803e+00 -1.638804000000000094e-01 2.287823999999999636e+00 -1.154356799999999961e+00
-2.733207400364607853e-01 5.882579091615244948e+00 -7.083286819252362365e-01 -1.888295999999999975e+00 3.127679999999999794e+00 -5.623620000000000729e+00 -1.437707999999999986e+00
9.587087566334157041e-02 -2.823107637756316457e+00 -9.313284553031536683e-01 1.193405999999999967e+00 1.434972000000000136e+00 -1.697244000000000419e+00 -4.066608000000000445e+00
-5.597098883937578151e+00 6.506463781335344976e+00 -3.766067588509911079e+00 -4.657871999999999346e+00 -1.352027999999999910e-02 1.187902799999999814e+00 -5.656463999999999714e+00
1.769566953508368456e+00 -6.330214786609802413e-01 2.363683312297898409e-02 -1.416228000000000264e+00 2.210220000000000518e-01 4.008671999999999791e-01 -5.832647999999999833e+00
4.795406997900844570e-02 2.830219988147755217e+00 -2.008228333629332951e+00 -1.150384799999999881e-02 -3.708647999999999278e+00 -4.128875999999999991e+00 1.810559999999999725e+00
1.245033919248369259e+00 -1.008671371409972428e+00 5.694655621442170634e-01 -6.029376000000000957e+00 -5.899763999999999564e-01 8.568359999999999310e-01 2.859504000000000712e+00
7.045526603178939862e-01 -4.326401033428603604e+00 1.088773844164352411e+00 -4.729488000000000802e+00 -1.911840000000000206e+00 -2.469084000000000056e+00 1.368384000000000267e+00
1.836710346617199008e+00 2.085796881270473691e+00 -1.724678609314592714e+00 -7.122971999999998527e-01 -4.928987999999998593e-01 -7.720500000000001251e-01 1.855583999999999456e+00
6.488381901387856032e-02 3.409126158578533738e-01 -6.116271341764883962e-01 1.719527999999999501e+00 2.970347999999999544e+00 -5.791751999999999789e+00 1.514951999999999632e+00
4.041890000752374479e-01 -3.612001101657285052e-01 1.880462017901150862e+00 -1.609787999999999775e-01 1.371239999999999792e+00 -2.559947999999999446e+00 4.964892000000000749e+00
2.609791535153958009e-01 -2.568041694461455027e+00 -7.434506205133585288e-01 1.675115999999999605e+00 1.317407999999999912e+00 4.311612000000000222e+00 6.187295999999999907e+00
-1.921023727997628550e+00 3.004366005485104019e+00 1.373119402279927848e-01 8.770668000000000575e+00 5.020007999999999804e+00 1.963559999999999972e+00 3.170711999999999975e+00
-3.311717946706991267e-01 -5.126945822622922755e+00 4.354377159217529686e-02 6.342660000000002185e-01 4.712700000000001666e+00 -5.796408000000000449e+00 -2.125548000000000215e+00
-9.764812933205006817e-02 -5.386113144954570719e-01 2.443279093542090052e-01 -9.967740000000002709e-01 -4.156704000000000399e+00 -1.020614399999999922e+00 5.698572000000000415e+00
8.661912524369506095e-01 -1.762856147721221012e+00 1.165136631556970448e+00 7.707287999999997696e-01 -8.952059999999997242e-01 -3.461915999999998661e+00 5.564555999999999614e+00
8.287027129434811901e-01 1.014469982274317505e+00 2.486926178226665396e+00 2.213651999999999731e+00 -2.082467999999999986e+00 -2.100083999999999840e+00 1.233599999999999974e-01
1.309739091120249110e+00 -1.985116596302681558e+00 1.496217939517442419e+00 -8.083655999999999064e-01 3.090347999999999651e+00 -3.562835999999999004e+00 1.708560000000000079e+00
1.529686781668085249e+00 2.362290426185801095e+00 1.217985331329916932e+00 3.535415999999999226e+00 1.911191999999999780e+00 5.476320000000000077e-01 2.913407999999999554e+00
-1.922866564022497060e-01 1.170529019543512073e+00 -7.196089465904790261e-01 -2.930039999999999978e+00 4.447127999999999304e+00 -6.599219999999998976e+00 2.496863999999999528e+00
-5.193426296158607652e-02 1.362037400531242559e+00 1.640208353708864086e+00 2.345724000000000142e+00 -2.011212000000000000e+00 6.521844000000000641e+00 2.210735999999999812e+00
2.542166826033089855e+00 -2.464178080251541836e+00 -8.684468892532000162e-01 5.219543999999999295e-01 -1.417355999999999616e+00 3.932280000000000220e-01 1.698827999999999783e+00
2.169435095119236490e+00 8.279162910253530239e-01 1.232065255108777818e-01 -3.673691999999999069e+00 -3.083483999999999448e+00 -1.797611999999999544e+00 -2.244636000000000808e-03
7.149067692324351242e-01 5.206765559750641259e+00 1.373668662460625578e+00 -3.056016000000000066e+00 1.130182800000000043e+00 -1.967519999999999936e+00 -2.290992000000000139e+00
2.865475826963402639e+00 -1.680002239052537538e+00 -1.845307071421612710e-01 3.439584000000000391e-02 -2.801268000000000646e-01 -2.559000000000000163e+00 7.771763999999998784e-01
6.408403908333810961e-02 6.253648489215613004e+00 3.542738677779311840e-01 -1.679208000000000478e+00 3.368220000000000880e+00 -4.440299999999999692e+00 1.889855999999999536e+00
1.308249844442328724e+00 5.524583583200322334e-02 3.351240423263064372e-01 -1.626768000000000214e+00 -6.197364000000002093e+00 1.526712000000000291e+00 1.850063999999999709e+00
7.850054887420427896e-01 3.193091707578946448e+00 6.532782860705628192e-01 3.262056000000000289e+00 -3.765684000000000253e+00 -4.498715999999999049e+00 -1.261751999999999985e+00
-2.106434296899590553e-01 7.493085287190465182e-01 -6.019663893894996454e-01 -6.478680000000000661e+00 -1.335432000000000397e+00 -6.006168000000002394e+00 9.118536000000001529e-01
2.060582395205962314e+00 2.973883382116501828e+00 -2.505086918439627386e-01 -3.664667999999999815e+00 2.526563999999999588e+00 -6.883595999999998494e-01 -1.489451999999999998e-01
-3.653673631059980997e-01 2.326742768374815640e+00 6.442446208700696175e-01 -3.878843999999999070e-01 -1.015143599999999702e-01 1.530107999999999802e+00 8.754144000000000148e+00
-7.116429310068350667e-01 5.015257334241924880e+00 -2.027332632969676141e+00 -1.631171999999999844e+00 4.721543999999999741e+00 3.249732000000000731e+00 -8.832888000000000961e-01
1.582886490612049002e+00 3.585146065313254415e-01 2.366616893772115759e-01 5.356176000000003157e+00 -5.701680000000002302e-01 2.935032000000000529e+00 -1.706964000000000592e+00
-5.242913762914318099e+00 -8.199646972981035731e+00 2.410696742983178709e+00 8.194427999999998491e+00 -4.154483999999999178e+00 -1.915080000000000116e+00 -1.768691999999999931e+00
-2.057407821113423019e+00 3.082557289199063799e+00 -2.449326425702495147e+00 -1.221263999999999683e+00 2.983031999999999684e+00 -3.271151999999998949e+00 -6.346871999999998515e+00
1.267035836740349586e+00 8.214698335035649501e-01 9.000491663285286048e-01 -1.317599999999999660e+00 1.231500000000000039e+00 -6.183695999999999415e+00 2.153700000000000614e-01
-2.473386095567834120e-01 1.121486429246037808e+00 2.477295077737148965e+00 3.891491999999999951e+00 4.323287999999999798e+00 9.092052000000000467e-01 1.461935999999999791e-01
2.209431505580306876e+00 -2.608905746007740944e+00 -1.136085202393441573e+00 -9.384060000000000734e-01 4.984931999999998586e-01 -4.769843999999999751e-01 -2.328972000000000264e+00
-8.219510500270530429e-01 2.387340006007277804e+00 2.718000017817915115e+00 4.071407999999999028e+00 3.538463999999999388e+00 -1.714919999999999778e+00 -1.410420000000000007e+00
-7.477870397828737525e-01 6.429559006337403071e-01 1.841521656987051614e+00 3.664632000000001444e+00 7.040472000000001174e+00 1.794360000000000177e+00 -1.812876000000000598e+00
2.734347778146950070e+00 -1.985758312609328113e+00 -4.366484595400945690e-01 6.253523999999999194e-01 1.066315199999999797e+00 -2.026919999999999611e+00 -1.519439999999999902e+00
1.412459913422424274e+00 2.119358225364403214e+00 6.620936115630722263e-01 1.623395999999999617e+00 3.396539999999999004e+00 -4.325963999999999920e+00 -2.078171999999999464e+00
-2.202722289258169042e+00 1.929934771446712327e+00 -1.335207328821441441e+00 5.240448000000000661e+00 7.685147999999999424e-01 9.235331999999999653e+00 1.472723999999999978e-01
1.164174001188823748e+00 1.959448717035140675e+00 -1.396617204436671589e+00 -1.029515999999999876e+00 2.761823999999999946e-01 -5.789723999999999426e-01 -2.794643999999999906e+00
-1.221009073198013439e+00 -6.201561283965518534e+00 3.482911404010289314e-01 -7.019124000000001029e-01 7.441176000000000457e+00 -2.450879999999999725e+00 2.665823999999999749e+00
-3.014461099514772258e+00 5.902693300523161879e-01 3.308610944622021599e-02 -1.992815999999999477e+00 -3.703799999999999315e+00 -1.150273199999999996e+01 -1.047470399999999913e+00
1.154937841868961756e+00 -2.958242850422501125e+00 -7.779321354194285165e-01 -4.040027999999999508e+00 -1.019434799999999752e+00 5.522759999999999891e-01 4.421411999999999232e+00
1.249848773125710633e+00 1.210541633759878000e+00 1.884316746112087770e+00 -8.926511999999999780e-01 7.450619999999998910e-01 -1.317635999999999807e+00 2.254163999999999835e+00
1.278362910581984480e+00 3.528652103088713687e+00 1.122138782016788433e-01 -6.900768000000001567e-01 5.944679999999999964e-01 -1.220484000000000124e+00 5.792615999999999765e+00
1.174044144909367759e-01 -1.685723261602472212e+00 1.987396572553346896e+00 -2.070312000000000374e+00 -5.040744000000000113e+00 -3.284195999999999671e+00 -1.166864399999999691e+00
-2.815019944920904127e+00 -4.379221424079352332e+00 -3.363559821922861737e+00 4.888499999999998735e+00 -2.944451999999999625e+00 2.702651999999999610e+00 4.076891999999999072e+00
8.887058168762310695e-01 -2.183700927302718586e-01 -1.866568178227002495e+00 -8.978364000000003120e-01 -1.657752000000000336e+00 1.250880000000000436e+00 -1.836599999999999788e+00
-4.241661040710190456e+00 -5.366579568812515078e+00 3.625247228701707236e+00 -2.943000000000000504e+00 -6.910943999999999754e+00 1.991771999999999876e+00 2.727923999999999793e+00
2.064393918327532607e+00 6.197533460919956161e-01 -1.106701102422184446e+00 -2.552112000000000602e+00 -1.303056000000000214e+00 -2.749788000000000565e+00 -1.779408000000000545e+00
-2.390612768378167274e+00 -4.809317478872948470e+00 1.557792725159580893e+00 3.035759999999999792e+00 1.679940000000000211e+00 4.992312000000000083e+00 4.383839999999999293e+00
1.259983943396792538e+00 -2.310134518556003158e+00 -8.291136075974142594e-01 -1.600931999999999800e+00 4.003931999999998936e+00 -3.435203999999999258e+00 -2.666640000000000121e+00
-2.263850862900211869e+00 -2.113560588345777980e+00 -9.030620550309127470e-01 -5.975363999999997233e+00 6.080639999999997158e+00 -6.733451999999997994e+00 1.944023999999999752e+00
7.753703822455058070e-01 -2.596915767517733897e+00 -1.390585999349533086e+00 2.199527999999999928e+00 -2.043371999999999744e+00 -4.894391999999999632e-01 -3.144503999999999966e+00
2.115236527164835678e+00 -4.452095694786105007e+00 -1.818634861748384401e-01 2.607492000000000143e+00 3.274403999999999648e-01 1.077677999999999692e+00 -3.418200000000000127e-01
1.226978193003115170e+00 3.013317179573205884e+00 2.398198298630752900e-01 -3.045528000000000013e+00 -6.920627999999999780e-01 -2.562599999999999767e+00 -4.878180000000001293e+00
1.383293254384789117e+00 2.285292873925135471e+00 7.868614704811596194e-01 5.434428000000001369e+00 -2.170956000000000330e+00 1.210020000000000095e+00 -1.288464000000000276e-01
-4.916611409306903546e-02 -2.334515329391051885e+00 -1.203138239874805171e+00 2.147771999999999792e+00 4.077636000000000038e+00 6.263999999999999346e+00 5.546508000000001104e-01
-6.731905010341948659e-01 4.996778929696088944e+00 1.236527430727023313e+00 -3.653243999999999936e+00 -1.633020000000000138e+00 -5.229239999999999888e+00 3.833951999999999138e+00
-1.930870851806568256e+00 -3.944488910503747725e+00 3.373682233659681007e+00 1.208148000000000444e+00 1.746360000000000134e+00 6.328848000000001361e-01 -9.174408000000000563e-01
-6.991925280203735715e-01 -9.816143606792020471e-01 -1.367354330266585150e+00 -6.300216000000000705e+00 3.965315999999999619e+00 2.906760000000000232e+00 -3.709416000000000047e+00
2.148779704366289955e+00 -2.348883342732651869e+00 -3.351797527140901733e-01 6.289595999999999520e-01 -1.750728000000000006e-02 4.210104000000000291e+00 -1.718232000000000426e+00
-9.890563272056366317e-01 -4.596290299728522655e+00 -3.830428774599358710e-01 -2.578704000000000551e+00 1.348428000000000182e+00 -4.739435999999999538e+00 -4.212564000000000863e-01
-2.583331132752521242e+00 6.715577770060687790e-01 -2.574182090590496408e+00 1.896096000000000448e+00 6.568223999999998952e+00 -5.753975999999999758e+00 4.255703999999999709e+00
1.215530054459297959e+00 -1.332765122522544532e+00 1.282794509289534091e+00 2.583864000000000161e+00 -2.940911999999999527e+00 4.432463999999999515e+00 1.233671999999999824e-01
-1.017240200499673453e+00 2.840860492462922160e-01 -1.223903199650838047e+00 -9.482603999999998923e-01 -5.249831999999998722e+00 -1.510163999999999618e+00 -2.531327999999999356e+00
1.654944327045718699e+00 1.232048392177341078e+00 -1.194939879011171380e+00 1.503839999999999399e+00 2.964923999999999449e+00 -3.510888000000000009e+00 1.607771999999999757e+00
8.437451927841846944e-01 -1.327673058287661689e+00 -3.240320419913688132e-01 4.124004000000001113e+00 -4.584587999999999997e-01 -2.561496000000000883e+00 -5.696796000000000859e+00
-1.194298710475056424e+00 -2.242727731299408056e+00 -2.520646891054352245e+00 1.018730399999999925e+00 5.231831999999998928e+00 5.213639999999999830e+00 5.200067999999999913e-01
2.234957892222178444e+00 3.103459071756907051e+00 7.722692390233154569e-01 -1.486680000000000001e+00 1.128076800000000102e+00 2.634095999999999549e+00 -7.991171999999997499e-01
2.552473477154452830e+00 -7.266242913033361672e-01 -2.574718100731539505e-01 -2.583227999999999636e+00 7.900943999999998635e-01 2.802227999999999497e+00 1.277615999999999641e+00
-3.834608443079144724e+00 5.288557343772206210e+00 1.403755061780528113e+00 -5.466347999999999985e+00 -7.785839999999998540e+00 5.854776000000000202e+00 -1.618356000000000128e+00
